CURRENT_LAND_VALUE,prediction
1100000.0,1517176.7262355718
537000.0,728207.283107966
433000.0,776007.9264170779
2010000.0,2091052.047336135
1645000.0,865936.0276714346
2997000.0,2202243.710838715
3518000.0,3112249.395935484
1553000.0,1562764.8243121447
2323000.0,2971054.946236494
837000.0,759330.6500136157
453000.0,759330.6500136157
865000.0,807603.9983461133
2500000.0,2091052.047336135
2682000.0,2331576.0555532174
531217.0,865936.0276714346
1885000.0,2068972.923218937
1368000.0,841399.5934922996
1973000.0,1165783.068765045
2450000.0,1165783.068765045
1754000.0,1203687.6570644686
475000.0,932228.1288574284
1384000.0,2196152.7803388773
1614000.0,1559771.5403408238
2870000.0,1018054.4036452727
663000.0,759330.6500136157
444000.0,759330.6500136157
922000.0,759330.6500136157
638000.0,728207.283107966
1723000.0,817360.5168664625
597000.0,759330.6500136157
978000.0,1657282.6965303004
1111000.0,1079341.6009757824
3221000.0,2015800.6152761213
1.0,915550.8524539664
409000.0,728207.283107966
683000.0,1150182.3750050396
698000.0,849006.5291324105
402000.0,849006.5291324105
1409000.0,1636720.1486004558
380008.0,759330.6500136157
2061000.0,1653752.6936735963
1843000.0,1653752.6936735963
3072000.0,2083436.6679959998
550000.0,728207.283107966
3518000.0,2232524.9320395812
1723000.0,1908495.1348127597
437000.0,635964.4575256013
552000.0,635964.4575256013
473000.0,635964.4575256013
419000.0,635964.4575256013
506000.0,635964.4575256013
524000.0,635964.4575256013
1065000.0,931627.4800368913
406000.0,635964.4575256013
569000.0,1186158.218641921
388000.0,1186158.218641921
412000.0,1186158.218641921
522000.0,1217281.5855475708
412000.0,1186158.218641921
424000.0,1183119.1198692122
424000.0,1186158.218641921
1330902.0,2023823.1320814781
474000.0,1990930.5734817057
1462000.0,1562764.8243121447
727000.0,744884.5595114281
560000.0,759330.6500136157
2575000.0,2323684.309968063
2960000.0,2282081.240335635
2782000.0,2083436.6679959998
1781000.0,2061445.286088603
1650000.0,1653752.6936735963
1975000.0,759330.6500136157
2688000.0,2645969.5665895115
442000.0,834812.6607657848
458000.0,1283712.0420562169
2567000.0,2006385.8574452177
2563000.0,2202243.710838715
1200000.0,1049856.9681183337
3518000.0,1790054.7285666852
2997000.0,3030913.5824893275
2142000.0,1583436.303956659
1531000.0,1150182.3750050396
469000.0,849006.5291324105
479000.0,849006.5291324105
3518000.0,1700424.224426223
1754000.0,1562764.8243121447
1300000.0,1517176.7262355718
1665000.0,1844973.711090948
1446000.0,915686.0417305076
1615000.0,1528027.0527293792
3518000.0,2349324.240004779
1402000.0,1517176.7262355718
1402000.0,1675886.255284585
1102000.0,1530114.770942637
410000.0,728207.283107966
2138000.0,2262824.3714847686
361000.0,744884.5595114281
3518000.0,2683757.1848125746
430000.0,917953.8683518553
672000.0,776007.9264170779
1531000.0,1517176.7262355718
3518000.0,2805907.3186476515
1254000.0,1517176.7262355718
3518000.0,963351.4957630783
587000.0,837099.9717315368
439000.0,805976.6048258871
518000.0,759330.6500136157
2366000.0,2196913.478673657
3518000.0,2316664.065844924
566000.0,776007.9264170779
470000.0,807603.9983461133
361000.0,821539.5143841316
565000.0,821539.5143841316
446000.0,807603.9983461133
267000.0,728207.283107966
473000.0,807603.9983461133
377000.0,807603.9983461133
487000.0,807603.9983461133
1900000.0,1891235.7304707163
1588000.0,2086428.4102356904
431000.0,728207.283107966
554000.0,728207.283107966
576000.0,759330.6500136157
742000.0,1909301.2213211767
1402000.0,1665472.1390228192
1187000.0,1150182.3750050396
1537000.0,2015800.6152761213
1.0,918859.3542862147
1.0,887735.9873805648
634000.0,728207.283107966
761000.0,759330.6500136157
564000.0,728207.283107966
818000.0,759330.6500136157
695000.0,728207.283107966
589000.0,759330.6500136157
607000.0,759330.6500136157
638000.0,728207.283107966
