CURRENT_LAND_VALUE,prediction
932000.0,744884.5595114281
1493000.0,1729489.30583326
2470000.0,2083436.6679959998
785000.0,1962143.854068725
1247000.0,834812.6607657848
1342000.0,852622.6448771814
812000.0,728207.283107966
574000.0,728207.283107966
707000.0,759330.6500136157
2439000.0,2006567.9114843905
1423000.0,869652.0667038657
1700000.0,2091052.047336135
654000.0,865532.2654119337
1425000.0,2086428.4102356904
798000.0,822653.8812293492
1656000.0,2079885.389288939
2772000.0,2829242.9534700103
1619000.0,2086428.4102356904
621000.0,744884.5595114281
935000.0,1913924.8584216207
2681000.0,2025836.7009520337
1990000.0,2171933.222755925
703000.0,837099.9717315368
1670000.0,2018111.926251938
1520000.0,1647116.482849095
1994000.0,1874402.2854997236
486000.0,728207.283107966
432000.0,759330.6500136157
508000.0,759330.6500136157
401000.0,728207.283107966
702000.0,759330.6500136157
1880000.0,1638933.3322373312
2110000.0,1934171.2631155923
2475000.0,1399786.076122194
980000.0,759330.6500136157
1885000.0,1841922.7777534681
1983000.0,899308.8361020528
1931000.0,947421.388421787
1580000.0,1854273.6163400777
1433000.0,2054723.2831717327
477000.0,759330.6500136157
1990000.0,1562764.8243121447
2062000.0,1562764.8243121447
3448000.0,2288754.8351265662
606837.0,759330.6500136157
894000.0,759330.6500136157
1293000.0,1972598.4703385874
623000.0,759330.6500136157
446000.0,728207.283107966
3518000.0,2258465.2038019686
2154000.0,2285064.4725044393
2886000.0,2221953.7307814592
1766000.0,698173.3218961171
555000.0,776007.9264170779
1497000.0,2024008.7343154282
1528000.0,928144.8920419503
3518000.0,2809120.0125156837
3227000.0,1976692.1810751676
1485000.0,1562764.8243121447
918000.0,926775.8508503316
425000.0,728207.283107966
511000.0,759330.6500136157
2153000.0,1962143.854068725
2744000.0,1617148.273745539
437000.0,635964.4575256013
1528000.0,1647116.482849095
364000.0,776007.9264170779
480000.0,776007.9264170779
408000.0,759330.6500136157
356000.0,728207.283107966
738000.0,728207.283107966
904000.0,759330.6500136157
402000.0,728207.283107966
582000.0,728207.283107966
537000.0,759330.6500136157
608000.0,728207.283107966
1537000.0,2015800.6152761213
1586000.0,1516527.8256795346
1005000.0,1517176.7262355718
1968000.0,923266.7014605267
1343000.0,1647116.482849095
1583000.0,1175750.24879844
1624000.0,1482002.2186229029
1067000.0,856922.2666379439
2443000.0,2869029.791220463
3241000.0,2869029.791220463
3518000.0,2967275.9276249907
812000.0,744884.5595114281
1732000.0,882613.3040748967
1680000.0,2184017.1780035333
2555000.0,2091052.047336135
1570000.0,865936.0276714346
2080000.0,2025836.7009520337
2997000.0,1653752.6936735963
2473000.0,1909188.1389685043
3518000.0,2489296.3694679243
3518000.0,2258465.2038019686
1800000.0,1763684.8900589987
1407000.0,1455383.5797907193
1880000.0,1535521.1226583635
2767000.0,2287735.077636187
1338000.0,1638933.3322373312
3518000.0,807603.9983461133
3518000.0,2340094.555962498
2072000.0,821539.5143841316
870000.0,776007.9264170779
874000.0,776007.9264170779
930398.0,776007.9264170779
3518000.0,3002158.509065323
753000.0,728207.283107966
1750000.0,1562764.8243121447
1547000.0,2340094.555962498
890000.0,776007.9264170779
892000.0,776007.9264170779
1300000.0,1651031.0609266285
2596000.0,759330.6500136157
3518000.0,3306816.442036826
1681000.0,1562764.8243121447
704000.0,679948.316959379
633000.0,728207.283107966
1632000.0,1517176.7262355718
1314000.0,1516527.8256795346
1789000.0,1562764.8243121447
1981592.0,1562115.9237561072
