CURRENT_LAND_VALUE,prediction
1845000.0,1621140.2774263886
1841000.0,1608164.5955970236
1483000.0,1754937.4799019364
1632000.0,1562115.9237561072
1510000.0,1815581.1556083988
984681.0,1562115.9237561072
1378000.0,1832616.5130623367
1103000.0,1517176.7262355718
1165000.0,805976.6048258871
535000.0,759330.6500136157
1062000.0,759330.6500136157
651000.0,728207.283107966
878000.0,759330.6500136157
2348000.0,1987542.5075689747
1920000.0,1763684.8900589987
1178000.0,1516527.8256795346
1283000.0,1616836.3304371971
1543000.0,1176399.1493544774
2787000.0,2298074.6688312558
1634000.0,2139185.348979079
1316000.0,2057466.6434745106
1147000.0,1806366.0132400054
397000.0,807443.20233335
3518000.0,2940732.684815918
718000.0,710933.7002130012
516000.0,728207.283107966
403000.0,1521524.5392746492
1883000.0,2018111.926251938
1590000.0,1636720.1486004558
585000.0,744884.5595114281
1322000.0,1763684.8900589987
446000.0,728207.283107966
387000.0,728207.283107966
504492.0,759330.6500136157
464000.0,728207.283107966
1116000.0,1522062.3105357806
2123000.0,2049986.563718617
3518000.0,3286096.261169236
1311000.0,1314951.6266938383
947000.0,728207.283107966
2894000.0,3112249.395935484
1192000.0,1703387.2938248136
530000.0,759330.6500136157
518000.0,759330.6500136157
769000.0,759330.6500136157
589000.0,728207.283107966
3518000.0,2339148.6603441015
609580.0,759330.6500136157
518000.0,805976.6048258871
741000.0,759330.6500136157
1068000.0,1516527.8256795346
1594000.0,1954788.5011856183
2095000.0,2061445.286088603
1696000.0,2091052.047336135
1084000.0,915686.0417305076
2817000.0,2123479.3629130344
317000.0,728207.283107966
1469000.0,1794019.8134921726
3043000.0,932399.9588540432
2113000.0,2518603.170635716
3518000.0,2091052.047336135
553000.0,728207.283107966
301000.0,728207.283107966
474000.0,728207.283107966
357000.0,728207.283107966
529000.0,759330.6500136157
566000.0,728207.283107966
1353000.0,1516527.8256795346
1494000.0,1141661.377771712
3518000.0,2901165.432111535
3518000.0,2347905.1684310636
3518000.0,3002158.509065323
2669000.0,1833565.7077810138
3518000.0,2258465.2038019686
2200000.0,2086428.4102356904
1255000.0,635964.4575256013
1751000.0,2083279.5018577059
1332000.0,822653.8812293492
3456000.0,2298074.6688312558
1476000.0,834812.6607657848
1971000.0,2086428.4102356904
2175000.0,1562764.8243121447
